GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,CookList(Cooked with -),StateSpace(Size),Actions(mcts),Actions(Player-1),Actions(Actions Played Description),Actions(Player-0),Actions(Player-3),Actions(Player-2),Actions(Size-mcts),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
-765637451,StirFry18,0,ACTION_CHOSEN,47,15,4,13,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,48,16,4,13,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,49,16,4,13,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,50,17,4,13,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,51,17,4,13,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,52,18,4,13,,22,Discard Ingretients: 362 and 363,,Discard: MUSHROOMSand MUSHROOMS,,,Discard Ingretients: 362 and 363,2,2,Discard Ingretients: 362 and 363,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,53,18,4,13,,22,pass,,pass,,,pass,3,3,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,54,18,4,13,,22,Discard Protein: 358,,Discard: SOY_SAUCE,,,Discard Protein: 358,4,4,Discard Protein: 358,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,55,18,4,13,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,56,19,4,13,,22,pass,,pass,,pass,,3,3,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,57,19,4,13,,22,Discard Protein: 360,,Discard: SOY_SAUCE,,Discard Protein: 360,,4,4,Discard Protein: 360,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,58,19,4,13,,22,pass,,pass,,pass,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,59,20,4,13,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,60,20,4,13,,22,pass,,pass,pass,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,61,21,4,13,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,62,21,4,13,,22,pass,pass,pass,,,,1,1,pass,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,63,22,4,13,,22,Discard Protein: 353,,Discard: CHICKEN,,,Discard Protein: 353,4,4,Discard Protein: 353,7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,64,22,4,13,PORK-SOY_SAUCE-MUSHROOMS-NOODLES-SHRIMP-,22,"Cook with ids: 352, 359, 362, 365, 351,",,"Cook with: PORK,SOY_SAUCE,MUSHROOMS,NOODLES,SHRIMP,",,,"Cook with ids: 352, 359, 362, 365, 351,",2,2,"Cook with ids: 352, 359, 362, 365, 351,",7.0,mcts,23.0,14.25,10.0,8.0,16.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,65,22,4,13,,22,pass,,pass,,,pass,1,1,pass,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,66,22,4,13,,22,pass,,pass,,,pass,1,1,pass,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,67,23,4,13,,22,pass,,pass,,pass,,3,3,pass,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,68,23,4,13,,22,Discard Protein: 358,,Discard: SOY_SAUCE,,Discard Protein: 358,,4,4,Discard Protein: 358,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,69,23,4,13,,22,pass,,pass,,pass,,1,1,pass,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,70,24,4,13,,22,Discard Ingretients: 356 and 357,,Discard: GREEN_ONIONand GREEN_ONION,Discard Ingretients: 356 and 357,,,2,2,Discard Ingretients: 356 and 357,8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,71,24,4,13,SOY_SAUCE-NOODLES-SHRIMP-,22,"Cook with ids: 358, 366, 351,",,"Cook with: SOY_SAUCE,NOODLES,SHRIMP,","Cook with ids: 358, 366, 351,",,,3,3,"Cook with ids: 358, 366, 351,",8.0,mcts,23.0,18.0,10.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,72,24,4,13,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,23.0,20.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,73,24,4,13,,22,pass,,pass,pass,,,1,1,pass,8.0,mcts,23.0,20.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,74,25,4,13,,22,Discard Ingretients: 362 and 363,Discard Ingretients: 362 and 363,Discard: MUSHROOMSand MUSHROOMS,,,,2,2,Discard Ingretients: 362 and 363,8.0,mcts,23.0,20.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,75,25,4,13,GINGER-SOY_SAUCE-NOODLES-,22,"Cook with ids: 354, 358, 366,","Cook with ids: 354, 358, 366,","Cook with: GINGER,SOY_SAUCE,NOODLES,",,,,2,2,"Cook with ids: 354, 358, 366,",8.0,mcts,23.0,20.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,76,25,4,13,,22,pass,pass,pass,,,,1,1,pass,4.0,mcts,27.0,21.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,77,25,4,13,,22,pass,pass,pass,,,,1,1,pass,4.0,mcts,27.0,21.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,78,26,4,13,,22,pass,,pass,,,pass,1,1,pass,4.0,mcts,27.0,21.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,79,26,4,13,,22,pass,,pass,,,pass,1,1,pass,4.0,mcts,27.0,21.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,80,27,4,13,PORK-GINGER-MUSHROOMS-NOODLES-,22,"Cook with ids: 352, 355, 361, 364,",,"Cook with: PORK,GINGER,MUSHROOMS,NOODLES,",,"Cook with ids: 352, 355, 361, 364,",,3,3,"Cook with ids: 352, 355, 361, 364,",4.0,mcts,27.0,21.0,18.0,8.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,81,27,4,13,,22,pass,,pass,,pass,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,82,27,4,13,,22,pass,,pass,,pass,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,83,28,4,13,,22,pass,,pass,pass,,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,84,28,4,13,,22,pass,,pass,pass,,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,85,29,4,13,,22,pass,pass,pass,,,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,86,29,4,13,,22,pass,pass,pass,,,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,87,30,4,13,,22,pass,,pass,,,pass,2,2,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,88,30,4,13,,22,pass,,pass,,,pass,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,89,31,4,13,,22,pass,,pass,,pass,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,90,31,4,13,,22,pass,,pass,,pass,,1,1,pass,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,91,32,4,13,,22,Discard Protein: 351,,Discard: SHRIMP,Discard Protein: 351,,,3,3,Discard Protein: 351,4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,92,32,4,13,GINGER-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 354, 358, 361, 365,",,"Cook with: GINGER,SOY_SAUCE,MUSHROOMS,NOODLES,","Cook with ids: 354, 358, 361, 365,",,,3,3,"Cook with ids: 354, 358, 361, 365,",4.0,mcts,27.0,23.5,18.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,93,32,4,13,,22,pass,,pass,pass,,,2,2,pass,4.0,mcts,27.0,25.0,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,94,32,4,13,,22,pass,,pass,pass,,,1,1,pass,4.0,mcts,27.0,25.0,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,95,33,4,13,,22,Discard Protein: 351,Discard Protein: 351,Discard: SHRIMP,,,,3,3,Discard Protein: 351,4.0,mcts,27.0,25.0,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,96,33,4,13,GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 357, 358, 367,","Cook with ids: 357, 358, 367,","Cook with: GREEN_ONION,SOY_SAUCE,NOODLES,",,,,3,3,"Cook with ids: 357, 358, 367,",4.0,mcts,27.0,25.0,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,97,33,4,13,,22,pass,pass,pass,,,,2,2,pass,1.0,mcts,32.0,26.25,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,98,33,4,13,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,32.0,26.25,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,99,34,4,13,,22,Discard Ingretients: 362 and 363,,Discard: MUSHROOMSand MUSHROOMS,,,Discard Ingretients: 362 and 363,2,2,Discard Ingretients: 362 and 363,1.0,mcts,32.0,26.25,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,100,34,4,13,,22,Discard Protein: 352,,Discard: PORK,,,Discard Protein: 352,3,3,Discard Protein: 352,1.0,mcts,32.0,26.25,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,101,34,4,13,CHICKEN-GINGER-GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 353, 354, 357, 358, 367,",,"Cook with: CHICKEN,GINGER,GREEN_ONION,SOY_SAUCE,NOODLES,",,,"Cook with ids: 353, 354, 357, 358, 367,",2,2,"Cook with ids: 353, 354, 357, 358, 367,",1.0,mcts,32.0,26.25,24.0,18.0,31.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,102,34,4,13,,22,pass,,pass,,,pass,1,1,pass,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,103,34,4,13,,22,pass,,pass,,,pass,1,1,pass,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,104,35,4,13,,22,pass,,pass,,pass,,2,2,pass,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,105,35,4,13,,22,pass,,pass,,pass,,1,1,pass,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,106,36,4,13,,22,Discard Ingretients: 359 and 360,,Discard: SOY_SAUCEand SOY_SAUCE,Discard Ingretients: 359 and 360,,,2,2,Discard Ingretients: 359 and 360,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,107,36,4,13,,22,Discard Protein: 352,,Discard: PORK,Discard Protein: 352,,,2,2,Discard Protein: 352,9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,108,36,4,13,GINGER-GREEN_ONION-MUSHROOMS-SHRIMP-NOODLES-,22,"Cook with ids: 354, 357, 361, 351, 367,",,"Cook with: GINGER,GREEN_ONION,MUSHROOMS,SHRIMP,NOODLES,","Cook with ids: 354, 357, 361, 351, 367,",,,2,2,"Cook with ids: 354, 357, 361, 351, 367,",9.0,mcts,32.0,28.75,24.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,109,36,4,13,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,32.0,32.25,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,110,36,4,13,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,32.0,32.25,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,111,37,4,13,,22,Discard Ingretients: 365 and 366,Discard Ingretients: 365 and 366,Discard: NOODLESand NOODLES,,,,2,2,Discard Ingretients: 365 and 366,3.0,mcts,32.0,32.25,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,112,37,4,13,GINGER-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 354, 359, 361, 367,","Cook with ids: 354, 359, 361, 367,","Cook with: GINGER,SOY_SAUCE,MUSHROOMS,NOODLES,",,,,2,2,"Cook with ids: 354, 359, 361, 367,",3.0,mcts,32.0,32.25,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,113,37,4,13,,22,pass,pass,pass,,,,1,1,pass,3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,114,37,4,13,,22,pass,pass,pass,,,,1,1,pass,3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,115,38,4,13,,22,pass,,pass,,,pass,2,2,pass,3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,116,38,4,13,,22,pass,,pass,,,pass,1,1,pass,3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,117,39,4,13,,22,Discard Protein: 353,,Discard: CHICKEN,,Discard Protein: 353,,3,3,Discard Protein: 353,3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,118,39,4,13,GREEN_ONION-SOY_SAUCE-NOODLES-SHRIMP-,22,"Cook with ids: 356, 360, 364, 351,",,"Cook with: GREEN_ONION,SOY_SAUCE,NOODLES,SHRIMP,",,"Cook with ids: 356, 360, 364, 351,",,2,2,"Cook with ids: 356, 360, 364, 351,",3.0,mcts,38.0,33.75,38.0,18.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,119,39,4,13,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,120,39,4,13,,22,pass,,pass,,pass,,1,1,pass,3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,121,40,4,13,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,122,40,4,13,,22,pass,,pass,pass,,,1,1,pass,3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,123,41,4,13,,22,Discard Protein: 353,Discard Protein: 353,Discard: CHICKEN,,,,2,2,Discard Protein: 353,3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,124,41,4,13,PORK-NOODLES-SHRIMP-,22,"Cook with ids: 352, 368, 351,","Cook with ids: 352, 368, 351,","Cook with: PORK,NOODLES,SHRIMP,",,,,2,2,"Cook with ids: 352, 368, 351,",3.0,mcts,38.0,36.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,125,41,4,13,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,50.0,39.5,38.0,29.0,41.0,mcts,mcts,mcts
-765637451,StirFry18,0,ACTION_CHOSEN,126,41,4,13,,22,pass,pass,pass,,,,1,1,pass,9.0,mcts,50.0,39.5,38.0,29.0,41.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,0,0,4,14,,22,pass,,pass,pass,,,1,1,pass,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,1,0,4,14,,22,pass,,pass,pass,,,1,1,pass,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,2,1,4,14,,22,pass,pass,pass,,,,3,3,pass,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,3,1,4,14,,22,Discard Protein: 395,Discard Protein: 395,Discard: NOODLES,,,,4,4,Discard Protein: 395,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,4,1,4,14,,22,pass,pass,pass,,,,1,1,pass,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,5,2,4,14,,22,Discard Protein: 382,,Discard: CHICKEN,,,Discard Protein: 382,3,3,Discard Protein: 382,0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,6,2,4,14,SOY_SAUCE-PORK-NOODLES-,22,"Cook with ids: 389, 381, 397,",,"Cook with: SOY_SAUCE,PORK,NOODLES,",,,"Cook with ids: 389, 381, 397,",3,3,"Cook with ids: 389, 381, 397,",0.0,mcts,0.0,0.0,0.0,0.0,0.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,7,2,4,14,,22,pass,,pass,,,pass,2,2,pass,7.0,mcts,0.0,1.75,0.0,0.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,8,2,4,14,,22,pass,,pass,,,pass,1,1,pass,7.0,mcts,0.0,1.75,0.0,0.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,9,3,4,14,MUSHROOMS-NOODLES-SHRIMP-,22,"Cook with ids: 392, 395, 380,",,"Cook with: MUSHROOMS,NOODLES,SHRIMP,",,"Cook with ids: 392, 395, 380,",,4,4,"Cook with ids: 392, 395, 380,",7.0,mcts,0.0,1.75,0.0,0.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,10,3,4,14,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,0.0,4.0,0.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,11,3,4,14,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,0.0,4.0,0.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,12,4,4,14,GINGER-GREEN_ONION-SOY_SAUCE-NOODLES-,22,"Cook with ids: 384, 386, 388, 397,",,"Cook with: GINGER,GREEN_ONION,SOY_SAUCE,NOODLES,","Cook with ids: 384, 386, 388, 397,",,,2,2,"Cook with ids: 384, 386, 388, 397,",2.0,mcts,0.0,4.0,0.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,13,4,4,14,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,0.0,5.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,14,4,4,14,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,0.0,5.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,15,5,4,14,GINGER-GREEN_ONION-MUSHROOMS-NOODLES-,22,"Cook with ids: 384, 385, 390, 396,","Cook with ids: 384, 385, 390, 396,","Cook with: GINGER,GREEN_ONION,MUSHROOMS,NOODLES,",,,,2,2,"Cook with ids: 384, 385, 390, 396,",2.0,mcts,0.0,5.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,16,5,4,14,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,8.0,7.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,17,5,4,14,,22,pass,pass,pass,,,,1,1,pass,1.0,mcts,8.0,7.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,18,6,4,14,,22,Discard Ingretients: 393 and 394,,Discard: NOODLESand NOODLES,,,Discard Ingretients: 393 and 394,2,2,Discard Ingretients: 393 and 394,1.0,mcts,8.0,7.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,19,6,4,14,GREEN_ONION-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 386, 388, 392, 395,",,"Cook with: GREEN_ONION,SOY_SAUCE,MUSHROOMS,NOODLES,",,,"Cook with ids: 386, 388, 392, 395,",2,2,"Cook with ids: 386, 388, 392, 395,",1.0,mcts,8.0,7.75,7.0,9.0,7.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,20,6,4,14,,22,pass,,pass,,,pass,1,1,pass,5.0,mcts,8.0,9.5,7.0,9.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,21,6,4,14,,22,pass,,pass,,,pass,1,1,pass,5.0,mcts,8.0,9.5,7.0,9.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,22,7,4,14,,22,Discard Protein: 380,,Discard: SHRIMP,,Discard Protein: 380,,2,2,Discard Protein: 380,5.0,mcts,8.0,9.5,7.0,9.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,23,7,4,14,GREEN_ONION-SOY_SAUCE-MUSHROOMS-NOODLES-,22,"Cook with ids: 386, 388, 391, 395,",,"Cook with: GREEN_ONION,SOY_SAUCE,MUSHROOMS,NOODLES,",,"Cook with ids: 386, 388, 391, 395,",,3,3,"Cook with ids: 386, 388, 391, 395,",5.0,mcts,8.0,9.5,7.0,9.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,24,7,4,14,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,25,7,4,14,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,26,8,4,14,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,27,8,4,14,,22,pass,,pass,pass,,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,28,9,4,14,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,29,9,4,14,,22,pass,pass,pass,,,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,30,10,4,14,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,31,10,4,14,,22,pass,,pass,,,pass,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,32,11,4,14,,22,Discard Ingretients: 393 and 396,,Discard: NOODLESand NOODLES,,Discard Ingretients: 393 and 396,,2,2,Discard Ingretients: 393 and 396,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,33,11,4,14,,22,pass,,pass,,pass,,3,3,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
-1512853234,StirFry18,0,ACTION_CHOSEN,34,11,4,14,,22,pass,,pass,,pass,,1,1,pass,2.0,mcts,8.0,11.25,7.0,16.0,14.0,mcts,mcts,mcts
